LAMMPS (23 Jun 2022 - Update 4)
Lattice spacing in x,y,z = 5.5392 5.5392 5.5392
Created orthogonal box = (0 0 0) to (110.784 110.784 110.784)
  1 by 2 by 5 MPI processor grid
Created 64000 atoms
  using lattice units in orthogonal box = (0 0 0) to (110.784 110.784 110.784)
  create_atoms CPU = 0.003 seconds
32000 atoms in group Ba
32000 atoms in group O
WARNING: 23463 of 50000 force values in table Vash_11 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_11 to re-computed values (../pair_table.cpp:471)
WARNING: 23576 of 50000 force values in table Vash_12 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_12 to re-computed values (../pair_table.cpp:471)
WARNING: 23794 of 50000 force values in table Vash_22 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_22 to re-computed values (../pair_table.cpp:471)
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 8 steps, delay 0 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 11
  ghost atom cutoff = 11
  binsize = 5.5, bins = 21 21 21
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair table, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 8.384 | 9.056 | 9.533 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press          Volume    
    100000   1293.4785     -233918.61      0             -223218.28      39050.7        1401138.3    
    100500   1294.7197     -233918.3       0             -223207.71      38861.913      1401330.3    
    101000   1298.2664     -233918.19      0             -223178.25      38919.362      1401521.7    
    101500   1303.9738     -233924.39      0             -223137.24      38702.776      1401712.5    
    102000   1302.028      -233865.74      0             -223094.69      39152.389      1401902.7    
    102500   1308.2075     -233884.17      0             -223061.99      38701.653      1402092.5    
    103000   1306.6262     -233856.31      0             -223047.22      38912.622      1402281.8    
    103500   1305.8183     -233855.32      0             -223052.91      38884.509      1402470.5    
    104000   1304.4621     -233869.38      0             -223078.19      38496.191      1402658.8    
    104500   1299.317      -233864.74      0             -223116.11      38460.572      1402846.7    
    105000   1298.6051     -233898.38      0             -223155.64      38367.585      1403034      
    105500   1293.8248     -233888.97      0             -223185.78      38214.327      1403220.9    
    106000   1293.0491     -233896.8       0             -223200.03      38213.261      1403407.3    
    106500   1295.1354     -233906.93      0             -223192.9       38202.789      1403593.2    
    107000   1295.1144     -233880.33      0             -223166.47      38310.973      1403778.7    
    107500   1298.4576     -233869.51      0             -223128         38213.613      1403963.7    
    108000   1299.3906     -233836.39      0             -223087.15      38335.329      1404148.3    
    108500   1307.5184     -233870.15      0             -223053.67      38129.103      1404332.6    
    109000   1310.002      -233872.85      0             -223035.83      37807.063      1404516.4    
    109500   1304.1986     -233827.17      0             -223038.16      37945.673      1404699.9    
    110000   1300.9974     -233822.98      0             -223060.45      37975.086      1404883      
    110500   1297.0747     -233825.06      0             -223094.98      37845.281      1405065.8    
    111000   1300.2137     -233888.88      0             -223132.83      37670.738      1405248.2    
    111500   1298.0355     -233901.19      0             -223163.16      37267.085      1405430.2    
    112000   1297.5847     -233912.31      0             -223178.01      37362.665      1405611.9    
    112500   1295.3212     -233889.3       0             -223173.73      37523.485      1405793.2    
    113000   1296.6069     -233877.06      0             -223150.85      37292.865      1405974.1    
    113500   1303.5531     -233899         0             -223115.33      37417.881      1406154.7    
    114000   1304.8737     -233870.3       0             -223075.71      37188.798      1406335      
    114500   1310.4697     -233882.4       0             -223041.51      37190.743      1406515      
    115000   1302.7605     -233799.52      0             -223022.41      37648.56       1406694.7    
    115500   1298.1392     -233760.65      0             -223021.77      37522.935      1406874.1    
    116000   1302.6925     -233816.55      0             -223040         37175.991      1407053.2    
    116500   1298.0576     -233810.11      0             -223071.9       37172.22       1407232      
    117000   1295.3675     -233825.17      0             -223109.22      37141.855      1407410.6    
    117500   1291.8878     -233827.89      0             -223140.73      36973.493      1407588.8    
    118000   1294.2207     -233865.15      0             -223158.69      36737.991      1407766.8    
    118500   1293.1318     -233854.6       0             -223157.14      36639.529      1407944.5    
    119000   1295.7008     -233854.79      0             -223136.08      36716.562      1408121.9    
    119500   1303.9526     -233887.33      0             -223100.36      36630.156      1408299      
    120000   1299.693      -233813.17      0             -223061.44      36831.855      1408475.8    
    120500   1302.7411     -233804.55      0             -223027.6       36815.49       1408652.4    
    121000   1299.2317     -233756.85      0             -223008.93      36846.822      1408828.7    
    121500   1304.0439     -233797.74      0             -223010.01      36667.635      1409004.8    
    122000   1304.0225     -233817.16      0             -223029.61      36587.758      1409180.7    
    122500   1292.9943     -233757.51      0             -223061.19      36559.622      1409356.4    
    123000   1299.1122     -233843.54      0             -223096.61      36358.958      1409531.8    
    123500   1295.7484     -233845.34      0             -223126.24      36162.931      1409706.9    
    124000   1293.1796     -233838.75      0             -223140.9       35868.253      1409881.8    
    124500   1290.4053     -233811.59      0             -223136.69      36228.354      1410056.5    
    125000   1300.2958     -233870.64      0             -223113.92      35857.095      1410230.9    
    125500   1298.9465     -233824.35      0             -223078.79      36143.516      1410405      
    126000   1303.6459     -233824.78      0             -223040.35      36038.295      1410578.9    
    126500   1305.1501     -233805.58      0             -223008.7       35882.396      1410752.6    
    127000   1300.1968     -233747.08      0             -222991.17      36295.799      1410926      
    127500   1304.9606     -233788.36      0             -222993.05      35884.185      1411099.3    
    128000   1302.8046     -233790.53      0             -223013.05      35881.58       1411272.4    
    128500   1297.3336     -233777.04      0             -223044.83      35901.981      1411445.3    
    129000   1296.2333     -233803.41      0             -223080.3       35540.015      1411617.9    
    129500   1295.8216     -233828.34      0             -223108.63      35437.272      1411790.3    
    130000   1301.4098     -233888.36      0             -223122.42      35302.486      1411962.5    
    130500   1296.9131     -233846.72      0             -223117.99      35226.144      1412134.4    
    131000   1297.198      -233826.38      0             -223095.28      35458.921      1412306.2    
    131500   1299.4662     -233809.46      0             -223059.6       35372.994      1412477.6    
    132000   1297.2503     -233753.31      0             -223021.78      35503.996      1412648.9    
    132500   1303.4694     -233774.06      0             -222991.09      35435.835      1412820      
    133000   1304.5651     -233766.82      0             -222974.78      35490.649      1412990.8    
    133500   1305.7538     -233778.75      0             -222976.87      35173.502      1413161.5    
    134000   1302.9825     -233774.35      0             -222995.4       35260.327      1413332      
    134500   1304.8551     -233819.57      0             -223025.13      35092.083      1413502.3    
    135000   1291.1887     -233739.48      0             -223058.1       35090.654      1413672.4    
    135500   1294.9224     -233797.96      0             -223085.69      34914.949      1413842.3    
    136000   1293.5759     -233801.76      0             -223100.62      34704.419      1414012      
    136500   1293.3815     -233797.91      0             -223098.39      34747.465      1414181.4    
    137000   1299.887      -233832.1       0             -223078.76      34692.218      1414350.7    
    137500   1300.1313     -233801.32      0             -223045.96      34643.634      1414519.7    
    138000   1295.4196     -233724.97      0             -223008.59      34964.004      1414688.5    
    138500   1302.3052     -233749.37      0             -222976.03      34799.435      1414857.1    
    139000   1309.5426     -233789.41      0             -222956.19      34445.662      1415025.6    
    139500   1302.1834     -233726.65      0             -222954.31      34881.613      1415193.9    
    140000   1304.2123     -233759.31      0             -222970.19      34727.763      1415362      
    140500   1306.2254     -233804.19      0             -222998.41      34403.4        1415529.9    
    141000   1298.1364     -233771.22      0             -223032.36      34452.061      1415697.6    
    141500   1295.9144     -233783.24      0             -223062.76      34219.736      1415865.2    
    142000   1293.8735     -233784.77      0             -223081.17      34432.817      1416032.5    
    142500   1294.772      -233793.7       0             -223082.68      34041.055      1416199.6    
    143000   1301.0253     -233828         0             -223065.24      33872.701      1416366.5    
    143500   1292.6266     -233726.63      0             -223033.35      34311.394      1416533.2    
    144000   1301.7505     -233764.23      0             -222995.48      34072.141      1416699.7    
