LAMMPS (23 Jun 2022 - Update 4)
Lattice spacing in x,y,z = 5.5392 5.5392 5.5392
Created orthogonal box = (0 0 0) to (110.784 110.784 110.784)
  1 by 2 by 5 MPI processor grid
Created 64000 atoms
  using lattice units in orthogonal box = (0 0 0) to (110.784 110.784 110.784)
  create_atoms CPU = 0.002 seconds
32000 atoms in group Ba
32000 atoms in group O
WARNING: 23463 of 50000 force values in table Vash_11 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_11 to re-computed values (../pair_table.cpp:471)
WARNING: 23576 of 50000 force values in table Vash_12 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_12 to re-computed values (../pair_table.cpp:471)
WARNING: 23794 of 50000 force values in table Vash_22 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_22 to re-computed values (../pair_table.cpp:471)
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 8 steps, delay 0 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 11
  ghost atom cutoff = 11
  binsize = 5.5, bins = 21 21 21
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair table, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 8.384 | 9.056 | 9.533 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press          Volume    
     31500   1505.6401     -232523.17      0             -220067.73      59124.962      1369701.3    
     32000   1500.622      -232583.41      0             -220169.49      58618.599      1369977.4    
     32500   1497.2511     -232654.71      0             -220268.67      58219.043      1370253.1    
     33000   1489.0298     -232657.21      0             -220339.18      58009.952      1370528.2    
     33500   1482.2246     -232625.47      0             -220363.74      57917.699      1370802.5    
     34000   1489.373      -232659.42      0             -220338.55      57874.544      1371075.8    
     34500   1489.7207     -232591.55      0             -220267.81      57900.418      1371348      
     35000   1497.4955     -232562.13      0             -220174.07      58029.713      1371618.9    
     35500   1501.2873     -232500.59      0             -220081.16      58451.217      1371888.5    
     36000   1508.5628     -232494.11      0             -220014.5       58104.642      1372156.6    
     36500   1513.4663     -232509.63      0             -219989.45      58029.121      1372423.3    
     37000   1511.7176     -232518.43      0             -220012.71      57873.884      1372688.3    
     37500   1501.3446     -232497.66      0             -220077.76      57672.383      1372951.7    
     38000   1501.092      -232583.64      0             -220165.83      57223.313      1373213.3    
     38500   1495.7581     -232626.72      0             -220253.03      56949.815      1373473.1    
     39000   1490.3327     -232646.62      0             -220317.81      56660.465      1373731.2    
     39500   1486.1893     -232638.96      0             -220344.43      56821.817      1373987.3    
     40000   1488.3771     -232638.32      0             -220325.69      56456.62       1374241.6    
     40500   1495.312      -232636.94      0             -220266.95      56483.607      1374494      
     41000   1502.4873     -232613.04      0             -220183.69      56681.853      1374744.6    
     41500   1500.9028     -232515.65      0             -220099.41      56647.316      1374993.4    
     42000   1512.3275     -232546.37      0             -220035.61      56520.381      1375240.5    
     42500   1511.6173     -232512.89      0             -220008         56724.533      1375486      
     43000   1510.5994     -232520.21      0             -220023.75      56683.206      1375729.9    
     43500   1504.584      -232526.19      0             -220079.49      56467.883      1375972.3    
     44000   1498.8814     -232557.42      0             -220157.89      56083.792      1376213.3    
     44500   1500.9424     -232655.25      0             -220238.67      55674.303      1376452.8    
     45000   1491.6522     -232640.74      0             -220301.02      55575.38       1376690.9    
     45500   1493.5398     -232683.45      0             -220328.11      55200.002      1376927.8    
     46000   1492.5778     -232662.6       0             -220315.22      55361.36       1377163.4    
     46500   1497.8001     -232654.62      0             -220264.04      55022.999      1377398      
     47000   1499.6752     -232595.97      0             -220189.88      55410.794      1377631.5    
     47500   1501.5715     -232533.97      0             -220112.19      55589.377      1377864.1    
     48000   1511.6953     -232556.5       0             -220050.97      55580.497      1378095.8    
     48500   1513.9254     -232546.74      0             -220022.76      55531.182      1378326.9    
     49000   1516.9366     -232584.61      0             -220035.72      55017.826      1378557.3    
     49500   1502.0261     -232511.74      0             -220086.2       55396.849      1378787.2    
     50000   1502.447      -232587.14      0             -220158.12      54989.478      1379016.6    
     50500   1496.4863     -232611.55      0             -220231.83      54696.109      1379245.6    
     51000   1495.0335     -232656.49      0             -220288.8       54481.512      1379474.2    
     51500   1490.0928     -232641.59      0             -220314.77      54200.659      1379702.5    
     52000   1488.0268     -232611.72      0             -220301.99      54360.583      1379930.5    
     52500   1491.357      -232591.68      0             -220254.4       54308.51       1380158.4    
     53000   1492.9186     -232534.11      0             -220183.91      54511.542      1380386.1    
