0,500,-30477.63,0,-29960.654,2936.4613
500,484.46616,-29959.573,0,-29458.658,23640.099
1000,505.48262,-29990.417,0,-29467.772,22532.987
1500,501.04655,-29993.302,0,-29475.244,22603.224
2000,502.07496,-29988.493,0,-29469.372,22973.853
2500,489.55593,-29969.993,0,-29463.816,23449.325
3000,503.57358,-29984.41,0,-29463.739,23027.766
3500,499.68945,-29977.174,0,-29460.519,23259.272
4000,508.56553,-29986.524,0,-29460.692,22990.875
4500,499.61569,-29975.156,0,-29458.577,23179.021
5000,502.67788,-29988.492,0,-29468.747,22980.194
5500,496.8809,-29973.761,0,-29460.01,23413.864
6000,505.9531,-29988.171,0,-29465.04,22964.851
6500,502.33261,-29981.151,0,-29461.763,23198.77
7000,497.55406,-29984.367,0,-29469.92,23059.252
7500,503.75842,-29986.257,0,-29465.395,23062.652
8000,495.28738,-29983.02,0,-29470.917,23205.502
8500,504.26219,-29984.493,0,-29463.111,22962.468
9000,497.59914,-29979.673,0,-29465.18,23260.729
9500,495.08568,-29990.296,0,-29478.401,22757.513
10000,500.15893,-29983.291,0,-29466.151,23139.076
10500,492.77859,-29977.011,0,-29467.502,23134.301
11000,501.04675,-29981.574,0,-29463.516,23387.552
11500,504.95463,-29982.797,0,-29460.698,23109.864
12000,495.68866,-29974.494,0,-29461.976,23416.197
12500,493.83181,-29983.448,0,-29472.849,23025.809
13000,499.19075,-29984.272,0,-29468.133,23026.391
13500,498.94207,-29977.954,0,-29462.072,23043.233
14000,497.39548,-29984.989,0,-29470.706,22872.792
14500,503.40024,-29983.127,0,-29462.636,22984.786
15000,496.21626,-29977.009,0,-29463.946,23327.384
15500,494.7458,-29985.601,0,-29474.057,23145.622
16000,494.95181,-29994.836,0,-29483.08,22431.863
16500,495.60087,-29976.513,0,-29464.085,23332.728
17000,500.73606,-29989.547,0,-29471.81,22798.248
17500,500.65448,-29982.25,0,-29464.597,23001.337
18000,508.148,-29982.56,0,-29457.159,23164.372
18500,490.67954,-29988.091,0,-29480.752,23012.526
19000,505.45388,-29981.249,0,-29458.634,23193.216
19500,504.48848,-29983.292,0,-29461.675,23063.966
20000,504.50442,-29987.101,0,-29465.468,22992.561
20500,499.41302,-29980.31,0,-29463.941,23130.632
21000,501.72681,-29986.758,0,-29467.997,22992.166
21500,498.77817,-29983.83,0,-29468.117,23072.844
22000,498.98242,-29981.005,0,-29465.081,23186.61
22500,509.82012,-29986.229,0,-29459.099,22894.452
23000,490.06032,-29982.175,0,-29475.476,22947.429
23500,502.02563,-29979.452,0,-29460.382,23242.59
24000,503.75904,-29981.755,0,-29460.893,23302.028
24500,506.94454,-29978.625,0,-29454.468,23362.664
25000,505.32741,-29972.48,0,-29449.996,23432.686
25500,497.16096,-29982.22,0,-29468.18,23043.908
26000,500.84562,-29985.361,0,-29467.51,22984.345
26500,495.14766,-29980.159,0,-29468.2,22949.146
27000,504.44378,-29982.873,0,-29461.303,23105.147
27500,495.56993,-29979.334,0,-29466.939,23448.987
28000,502.48558,-29987.683,0,-29468.137,22970.281
28500,501.23694,-29979.925,0,-29461.671,23198.418
29000,498.54071,-29987.702,0,-29472.235,23083.325
29500,504.21461,-29984.501,0,-29463.167,22744.596
30000,503.5595,-29986.447,0,-29465.791,22904.556
30500,505.13238,-29972.851,0,-29450.568,23383.931
31000,500.00624,-29987.725,0,-29470.742,22988.733
31500,503.01338,-29984.671,0,-29464.58,23061.558
32000,496.472,-29988.364,0,-29475.036,22861.637
32500,493.5161,-29968.772,0,-29458.5,23474.341
33000,500.44276,-29978.72,0,-29461.286,23200.128
33500,498.06056,-29988.747,0,-29473.776,22626.852
34000,493.19649,-29988.277,0,-29478.336,22821.175
34500,500.97603,-29971.155,0,-29453.17,23618.3
35000,502.3294,-29985.742,0,-29466.357,22874.077
35500,501.42325,-29978.507,0,-29460.059,23150.166
36000,499.54416,-29984.277,0,-29467.772,23068.352
36500,489.55362,-29985.291,0,-29479.116,23003.647
37000,500.07082,-29985.611,0,-29468.562,23194.318
37500,502.94475,-29983.954,0,-29463.933,23063.809
38000,504.751,-29981.867,0,-29459.978,23196.13
38500,506.81873,-29976.979,0,-29452.953,23189.328
39000,503.18155,-29987.222,0,-29466.956,22981.496
39500,497.09773,-29982.374,0,-29468.399,23240.304
40000,486.84886,-29983.33,0,-29479.952,22956.74
40500,502.02281,-29988.141,0,-29469.074,22751.976
41000,501.75021,-29989.799,0,-29471.013,22739.645
41500,502.54552,-29976.906,0,-29457.298,23299.631
42000,499.43926,-29975.356,0,-29458.959,23374.878
42500,503.6033,-29993.423,0,-29472.721,22591.201
43000,509.0999,-29972.073,0,-29445.688,23559.556
43500,499.58813,-29981.608,0,-29465.057,23141.926
44000,493.75979,-29981.04,0,-29470.517,22934.509
44500,495.94024,-29980.993,0,-29468.215,23011.168
45000,509.04097,-29984.432,0,-29458.109,22943.771
45500,502.00258,-29989.157,0,-29470.11,22856.446
46000,495.81698,-29981.207,0,-29468.556,23150.803
46500,505.75018,-29983.701,0,-29460.78,23045.379
47000,492.61911,-29979.338,0,-29469.994,23416.521
47500,497.96758,-29985.561,0,-29470.686,22899.693
48000,491.68712,-29985.884,0,-29477.503,22842.897
48500,507.81542,-29977.224,0,-29452.167,23264.888
49000,498.46993,-29990.501,0,-29475.107,22665.243
49500,497.46523,-29985.919,0,-29471.564,23027.32
50000,492.74863,-29984.292,0,-29474.814,22942.566
50500,507.03743,-29982.381,0,-29458.129,23158.133
51000,497.97186,-29982.637,0,-29467.758,23099.948
51500,503.34667,-29981.401,0,-29460.965,23125.197
52000,494.63729,-29989.637,0,-29478.206,22690.701
52500,501.4053,-29979.566,0,-29461.137,23243.933
53000,499.04345,-29980.105,0,-29464.118,23157.328
53500,502.94302,-29982.858,0,-29462.839,23168.442
54000,510.57676,-29979.709,0,-29451.797,23204.236
54500,501.87466,-29983.723,0,-29464.808,23118.277
55000,502.49045,-29983.591,0,-29464.04,23136.916
55500,507.13284,-29979.231,0,-29454.88,23225.948
56000,502.12852,-29984.743,0,-29465.566,22874.777
56500,504.55287,-29976.172,0,-29454.489,23403.997
57000,504.63354,-29991.871,0,-29470.104,22695.516
