0,3200,-30477.63,0,-27168.984,20481.004
500,3221.8444,-27523.396,0,-24192.164,124955.04
1000,3211.1754,-27673.95,0,-24353.749,120172.14
1500,3218.6551,-27604.869,0,-24276.934,123255.66
2000,3173.8893,-27609.964,0,-24328.315,122062.4
2500,3192.8854,-27552.283,0,-24250.993,124186.63
3000,3205.654,-27605.328,0,-24290.836,122358.12
3500,3170.2545,-27655.854,0,-24377.963,120671.9
4000,3186.9666,-27617.508,0,-24322.338,122372.67
4500,3192.469,-27642.202,0,-24341.343,121081.44
5000,3244.0529,-27560.661,0,-24206.467,124307.65
5500,3195.6752,-27677.956,0,-24373.782,119777.86
6000,3199.2476,-27586.595,0,-24278.727,123696.2
6500,3207.1509,-27632.591,0,-24316.551,121073.81
7000,3250.139,-27592.901,0,-24232.414,123320.44
7500,3225.679,-27642.328,0,-24307.131,122051.39
8000,3230.5789,-27585.702,0,-24245.439,122795.73
8500,3190.2098,-27632.697,0,-24334.174,121100.49
9000,3206.4369,-27554.227,0,-24238.925,123947.16
9500,3198.7779,-27609.513,0,-24302.131,122471.21
10000,3220.4864,-27624.369,0,-24294.541,121982.39
10500,3173.5944,-27631.692,0,-24350.348,120591.27
11000,3255.741,-27640.403,0,-24274.124,121894.78
11500,3187.5147,-27630.41,0,-24334.673,122955.03
12000,3221.4016,-27645.192,0,-24314.417,121374.52
12500,3176.3712,-27620.558,0,-24336.343,121468.63
13000,3186.989,-27627.062,0,-24331.869,120902.77
13500,3199.7047,-27544.245,0,-24235.904,123844.13
14000,3178.8781,-27585.276,0,-24298.469,123813.39
14500,3219.483,-27612.809,0,-24284.019,123283.34
15000,3204.367,-27639.661,0,-24326.499,120546
15500,3221.491,-27571.48,0,-24240.613,123760.95
16000,3160.1968,-27600.476,0,-24332.984,122023.87
16500,3202.2033,-27602.253,0,-24291.329,121858.42
17000,3164.5096,-27592.733,0,-24320.783,123751.47
17500,3212.1632,-27579.837,0,-24258.615,123437.81
18000,3163.401,-27656.704,0,-24385.9,121167.24
18500,3238.137,-27585.057,0,-24236.979,123374.92
19000,3231.2002,-27573.816,0,-24232.91,124060.07
19500,3236.5938,-27574.775,0,-24228.292,124358.76
20000,3220.945,-27649.29,0,-24318.987,121649.2
20500,3197.8799,-27635.212,0,-24328.758,120800.31
21000,3205.7671,-27635.356,0,-24320.747,121528.72
21500,3197.2033,-27583.12,0,-24277.365,123888.93
22000,3205.9354,-27646.325,0,-24331.542,121643.17
22500,3188.6691,-27566.852,0,-24269.922,123383.08
23000,3156.1583,-27626.831,0,-24363.515,121723.7
23500,3212.7669,-27543.207,0,-24221.36,124666.61
24000,3186.4695,-27590.24,0,-24295.584,123124.68
24500,3179.9137,-27635.123,0,-24347.245,121470.78
25000,3232.6114,-27617.221,0,-24274.856,122625.09
25500,3163.7919,-27627.696,0,-24356.487,120724.01
26000,3222.8897,-27592.304,0,-24259.991,122553.9
26500,3183.0566,-27610.562,0,-24319.435,121535.53
27000,3222.1382,-27647.92,0,-24316.384,121634.17
27500,3231.5009,-27620.917,0,-24279.7,123112.49
28000,3233.6282,-27609.763,0,-24266.347,122196.13
28500,3198.9321,-27637.763,0,-24330.221,121167.8
29000,3247.1322,-27592.039,0,-24234.66,122735.56
29500,3199.1866,-27601.277,0,-24293.472,122092.19
30000,3227.5047,-27656.704,0,-24319.619,120783.25
30500,3219.5258,-27622.484,0,-24293.649,122007.46
31000,3206.3363,-27631.551,0,-24316.353,121460.19
31500,3268.8923,-27623.479,0,-24243.602,122802.32
32000,3236.3569,-27590.234,0,-24243.997,123318.39
32500,3208.3236,-27586.789,0,-24269.537,123777.4
33000,3185.0394,-27636.164,0,-24342.986,120913.3
33500,3210.8713,-27616.285,0,-24296.398,122165.1
34000,3197.9121,-27568.733,0,-24262.246,123970.92
34500,3152.464,-27572.976,0,-24313.48,123138.5
35000,3202.3241,-27645.406,0,-24334.357,121605.69
35500,3241.3825,-27607.676,0,-24256.243,123623.43
36000,3224.4446,-27669.319,0,-24335.399,120629.26
36500,3225.5078,-27614.882,0,-24279.862,122333.74
37000,3205.0564,-27624.585,0,-24310.711,121905.16
37500,3243.2814,-27554.428,0,-24201.031,124268.31
38000,3237.2238,-27634.632,0,-24287.498,121795.37
38500,3191.3319,-27577.099,0,-24277.415,124109.44
39000,3155.6331,-27607.433,0,-24344.661,122517.06
39500,3200.4714,-27585.61,0,-24276.476,122363.48
40000,3250.8181,-27563.895,0,-24202.705,124309.31
40500,3243.1596,-27605.594,0,-24252.323,122803.65
41000,3185.3069,-27595.243,0,-24301.789,122601.7
41500,3215.4091,-27606.028,0,-24281.45,122106.5
42000,3188.305,-27601.898,0,-24305.344,122917.34
42500,3234.4365,-27624.022,0,-24279.77,122785.66
43000,3219.7906,-27678.023,0,-24348.915,120177.52
43500,3202.3249,-27634.848,0,-24323.798,121433.53
44000,3248.6341,-27623.378,0,-24264.447,121994.52
44500,3187.3717,-27585.565,0,-24289.977,123142.92
45000,3234.444,-27594.288,0,-24250.028,122863.72
45500,3210.4266,-27599.914,0,-24280.488,122097.18
46000,3209.8388,-27626.275,0,-24307.456,122715.09
46500,3128.1323,-27590.725,0,-24356.386,123157.49
47000,3187.089,-27549.346,0,-24254.05,124442.59
47500,3193.9161,-27610.326,0,-24307.971,121552.96
48000,3177.3023,-27645.184,0,-24360.006,121469.01
48500,3198.9694,-27612.055,0,-24304.475,121761.95
49000,3192.8505,-27577.713,0,-24276.46,123221.81
49500,3137.6263,-27605.125,0,-24360.97,121957.57
50000,3192.2495,-27616.614,0,-24315.981,122695.06
50500,3234.3074,-27621.231,0,-24277.113,122301.36
51000,3140.4173,-27602.664,0,-24355.623,121938.93
51500,3199.2664,-27548.215,0,-24240.327,125016.85
52000,3237.5139,-27606.007,0,-24258.573,122167.56
52500,3228.0798,-27636.236,0,-24298.557,122305.97
53000,3205.7307,-27617.103,0,-24302.531,122337.36
53500,3205.9817,-27595.594,0,-24280.763,122383.58
54000,3185.9638,-27637.459,0,-24343.325,121400.66
54500,3193.7628,-27603.015,0,-24300.818,121633.36
55000,3208.8642,-27587.833,0,-24270.022,123247.43
55500,3201.8957,-27644.504,0,-24333.898,121880.25
56000,3252.5294,-27595.966,0,-24233.007,123807.1
56500,3213.7431,-27638.662,0,-24315.806,121164.68
57000,3199.2697,-27600.282,0,-24292.391,124216.22
57500,3178.8139,-27586.227,0,-24299.487,121952.36
58000,3254.133,-27587.895,0,-24223.278,122567.56
58500,3227.2194,-27650.647,0,-24313.857,121080.66
59000,3233.9777,-27611.897,0,-24268.12,121948.22
59500,3172.2581,-27599.346,0,-24319.384,122819.22
