0,1700,-30477.63,0,-28719.911,10734.036
500,1701.2886,-28840.198,0,-27081.147,72532.962
1000,1666.6069,-28914.652,0,-27191.46,69400.086
1500,1693.0873,-28904.955,0,-27154.384,70477.117
2000,1674.8586,-28871.37,0,-27139.647,71241.718
2500,1703.2379,-28881.805,0,-27120.739,70701.828
3000,1714.3973,-28915.882,0,-27143.278,70095.668
3500,1698.0069,-28878.042,0,-27122.385,70799.977
4000,1697.8179,-28892.053,0,-27136.591,70624.238
4500,1685.1069,-28884.336,0,-27142.017,70650.763
5000,1684.2874,-28916.764,0,-27175.292,69563.221
5500,1694.3366,-28883.819,0,-27131.956,70586.36
6000,1687.2999,-28894.726,0,-27150.139,70762.907
6500,1691.3437,-28896.317,0,-27147.549,70609.013
7000,1711.3297,-28895.08,0,-27125.647,69983.857
7500,1721.5235,-28877.756,0,-27097.784,70648.288
8000,1698.5094,-28918.629,0,-27162.452,69922.838
8500,1692.9009,-28900.772,0,-27150.394,70325.621
9000,1714.0555,-28893.438,0,-27121.187,70128.098
9500,1686.0009,-28911.207,0,-27167.963,70052.165
10000,1703.3243,-28892.729,0,-27131.574,70769.399
10500,1704.5608,-28913.61,0,-27151.176,69511.826
11000,1724.8433,-28910.334,0,-27126.929,70419.459
11500,1693.3941,-28891.903,0,-27141.015,70528.121
12000,1713.569,-28905.612,0,-27133.864,71012.079
12500,1692.5828,-28861.156,0,-27111.107,71426.689
13000,1708.6342,-28913.865,0,-27147.22,70232.499
13500,1711.191,-28887.454,0,-27118.165,70490.069
14000,1683.1147,-28892.819,0,-27152.56,70416.64
14500,1725.0326,-28897.599,0,-27113.998,70430.482
15000,1695.2112,-28903.931,0,-27151.164,69885.914
15500,1687.003,-28879.934,0,-27135.654,70511.521
16000,1685.9564,-28877.389,0,-27134.191,70968.533
16500,1705.324,-28891.953,0,-27128.73,71245.959
17000,1690.687,-28890.781,0,-27142.692,70187.907
17500,1732.1439,-28882.042,0,-27091.089,70969.656
18000,1673.0138,-28877.141,0,-27147.325,70764.172
18500,1675.9184,-28896.438,0,-27163.619,70029.252
19000,1662.2915,-28883.012,0,-27164.283,70240.918
19500,1705.874,-28902.228,0,-27138.436,70094.352
20000,1689.0521,-28904.596,0,-27158.197,70187.438
20500,1709.7494,-28900.162,0,-27132.363,71074.844
21000,1698.4788,-28876.16,0,-27120.014,71028.355
21500,1702.7009,-28868.818,0,-27108.307,71342.981
22000,1679.7279,-28913.923,0,-27177.165,69576.107
22500,1701.1139,-28896.069,0,-27137.199,70337.177
23000,1694.1622,-28895.752,0,-27144.07,71110.013
23500,1720.8418,-28881.674,0,-27102.407,71263.886
24000,1695.8285,-28886.425,0,-27133.02,70538.031
24500,1696.3329,-28907.697,0,-27153.77,70098.881
25000,1723.7283,-28875.561,0,-27093.309,71455.564
25500,1682.3661,-28878.705,0,-27139.22,70635.265
26000,1718.2177,-28883.589,0,-27107.034,71028.914
26500,1703.7465,-28904.475,0,-27142.883,70550.063
27000,1681.9471,-28876.23,0,-27137.178,70884.582
27500,1700.2969,-28896.174,0,-27138.149,69984.934
28000,1667.1089,-28904.646,0,-27180.936,69647.442
28500,1690.131,-28914.287,0,-27166.773,69320.393
29000,1665.6284,-28866.949,0,-27144.769,71161.438
