0,1100,-243821.04,0,-234721.27,6836.0305,1359662.5
500,560.53462,-239177.57,0,-234540.53,26442.994,1359664.4
1000,597.15915,-239214.68,0,-234274.67,26785.974,1359670
1500,612.62316,-239036.53,0,-233968.6,27669.255,1359679.4
2000,631.62029,-238858.55,0,-233633.46,28613.8,1359692.8
2500,652.04092,-238668.32,0,-233274.3,29700.038,1359710.4
3000,678.29449,-238505.4,0,-232894.19,30687.373,1359732.1
3500,708.32536,-238355.61,0,-232495.98,31516.606,1359758.2
4000,730.73781,-238127.05,0,-232082,32766.03,1359788.9
4500,758.35445,-237927.97,0,-231654.47,33931.378,1359824.2
5000,783.98788,-237701.18,0,-231215.63,35053.784,1359864.4
5500,811.91292,-237484.4,0,-230767.83,36188.976,1359909.6
6000,843.74119,-237293.84,0,-230313.97,37229.122,1359959.9
6500,872.29928,-237073.09,0,-229856.98,38631.11,1360015.6
7000,902.16602,-236863.37,0,-229400.18,39612.836,1360076.8
7500,931.50765,-236653.27,0,-228947.36,40888.89,1360143.6
8000,960.53499,-236448.87,0,-228502.82,41833.855,1360216.2
8500,988.4561,-236248.11,0,-228071.09,43043.033,1360294.8
9000,1013.141,-236038.88,0,-227657.66,44085.308,1360379.5
9500,1042.8273,-235895.25,0,-227268.44,44904.202,1360470.5
10000,1062.4539,-235699.17,0,-226910,45746.608,1360567.8
10500,1082.0769,-235542.89,0,-226591.39,46646.92,1360671.7
11000,1099.7691,-235420.1,0,-226322.24,47260.819,1360782.1
11500,1109.5887,-235293.19,0,-226114.1,47880.449,1360899.2
12000,1121.048,-235255.44,0,-225981.54,47956.835,1361023
12500,1129.4241,-235284.22,0,-225941.04,47918.329,1361153.5
13000,1123.1701,-235289.63,0,-225998.18,47736.21,1361290.7
13500,1115.5173,-235360.8,0,-226132.66,47290.415,1361434.5
14000,1097.0925,-235373.29,0,-226297.57,47144.428,1361584.8
14500,1091.1768,-235473.94,0,-226447.16,46566.481,1361741.6
15000,1087.1978,-235545.22,0,-226551.35,46167.942,1361904.6
15500,1082.5473,-235547.14,0,-226591.74,45972.816,1362073.8
16000,1083.6088,-235523.57,0,-226559.39,46164.229,1362249
16500,1090.6525,-235488.12,0,-226465.68,46071.245,1362430.3
17000,1096.4579,-235410.48,0,-226340.01,46400.783,1362617.5
17500,1105.0903,-235359.57,0,-226217.69,46696.197,1362810.6
18000,1110.8064,-235316.67,0,-226127.51,46742.118,1363009.5
18500,1118.7488,-235343.33,0,-226088.46,46702.499,1363214.1
19000,1110.5749,-235295.51,0,-226108.26,46770.818,1363424.2
19500,1106.3617,-235334.57,0,-226182.17,46414.546,1363639.8
20000,1101.8548,-235401.92,0,-226286.8,45918.298,1363860.7
20500,1091.125,-235418.88,0,-226392.53,45699.083,1364086.5
21000,1088.469,-235478.83,0,-226474.45,45411.828,1364317.2
21500,1085.8702,-235497.41,0,-226514.53,45262.977,1364552.5
22000,1091.1971,-235530.2,0,-226503.25,44895.434,1364792.2
22500,1088.9968,-235453.25,0,-226444.5,45090.52,1365036.1
23000,1102.3657,-235473.83,0,-226354.49,44941.761,1365283.9
23500,1103.756,-235389.42,0,-226258.58,45327.27,1365535.6
24000,1109.3953,-235358.86,0,-226181.36,45500.929,1365790.8
24500,1110.7219,-235328.83,0,-226140.36,45401.68,1366049.4
25000,1110.0599,-235329.62,0,-226146.63,45210.716,1366311.2
25500,1106.3155,-235349.45,0,-226197.43,45007.528,1366575.9
26000,1102.353,-235398.11,0,-226278.87,44600.54,1366843.2
26500,1096.8323,-235440.13,0,-226366.56,44254.888,1367112.8
27000,1094.6573,-235495.13,0,-226439.55,44033.734,1367384.4
27500,1095.5354,-235541.8,0,-226478.97,43659.298,1367657.8
28000,1088.4127,-235480.76,0,-226476.84,43778.24,1367932.6
28500,1088.0588,-235434.47,0,-226433.48,43754.962,1368208.7
29000,1097.2433,-235438.19,0,-226361.23,43814.219,1368485.7
29500,1104.4396,-235416.74,0,-226280.24,43809.074,1368763.4
30000,1108.5761,-235382.33,0,-226211.61,43911.553,1369041.6
30500,1108.1502,-235338.33,0,-226171.13,43986.902,1369320.2
31000,1106.1517,-235319.67,0,-226169.01,43917.55,1369598.8
31500,1109.6305,-235385.85,0,-226206.41,43655.145,1369877.3
32000,1097.3033,-235350.19,0,-226272.72,43382.577,1370155.4
32500,1092.3749,-235386.07,0,-226349.38,43268.834,1370432.9
33000,1092.7108,-235455.3,0,-226415.83,42694.374,1370709.6
33500,1089.1242,-235465.8,0,-226456,42608.41,1370985.2
34000,1093.8758,-235509.35,0,-226460.24,42218.433,1371259.7
34500,1093.1539,-235470.53,0,-226427.39,42252.171,1371532.9
35000,1100.6699,-235471.71,0,-226366.39,42245.504,1371804.5
35500,1098.266,-235379.29,0,-226293.86,42480.629,1372074.7
36000,1104.6919,-235368.24,0,-226229.65,42755.956,1372343.2
36500,1107.8004,-235352.79,0,-226188.49,42479.599,1372610
37000,1111.369,-235373.86,0,-226180.04,42256.316,1372875
37500,1106.2354,-235358.44,0,-226207.08,42167.517,1373138.3
38000,1100.8034,-235369.45,0,-226263.03,42011.017,1373399.6
38500,1100.5736,-235435.72,0,-226331.2,41491.669,1373659.1
39000,1095.1511,-235453.62,0,-226393.96,41361.781,1373916.7
39500,1090.4876,-235456,0,-226434.92,41260.961,1374172.2
40000,1092.9616,-235486.14,0,-226444.6,41055.774,1374425.8
40500,1095.4876,-235482.83,0,-226420.39,40924.482,1374677.5
41000,1099.1631,-235461.43,0,-226368.59,41054.414,1374927.2
41500,1099.9216,-235401.78,0,-226302.66,41145.594,1375175
42000,1105.8219,-235389.02,0,-226241.08,41053.291,1375421.1
42500,1108.6444,-235370.02,0,-226198.73,41166.875,1375665.5
43000,1110.3477,-235371.2,0,-226185.83,41058.456,1375908.2
43500,1108.696,-235377.62,0,-226205.91,40872.806,1376149.4
44000,1103.9628,-235385.94,0,-226253.38,40631.671,1376389.1
44500,1098.6076,-235403.47,0,-226315.21,40485.523,1376627.4
45000,1096.0862,-235442.89,0,-226375.5,40182.841,1376864.3
45500,1092.1119,-235452.65,0,-226418.13,39998.279,1377099.8
46000,1093.383,-235477.42,0,-226432.38,39784.11,1377334.2
46500,1093.6333,-235461.33,0,-226414.22,39758.558,1377567.4
47000,1097.8722,-235451.13,0,-226368.96,39630.967,1377799.5
47500,1105.0688,-235449.85,0,-226308.15,39711.387,1378030.7
48000,1100.2181,-235349.59,0,-226248.02,39890.185,1378261
48500,1106.6093,-235358.69,0,-226204.24,39995.017,1378490.6
49000,1109.3456,-235364.22,0,-226187.14,39857.933,1378719.6
49500,1105.3043,-235345.25,0,-226201.6,39935.074,1378948
50000,1098.2739,-235328.13,0,-226242.64,39811.602,1379175.9
50500,1101.4978,-235410.63,0,-226298.47,39307.204,1379403.4
51000,1093.7444,-235402.93,0,-226354.91,39184.159,1379630.5
51500,1095.0586,-235456.59,0,-226397.69,39087.001,1379857.4
52000,1091.0097,-235440.07,0,-226414.67,38951.759,1380083.9
52500,1091.208,-235429.14,0,-226402.1,38975.989,1380310.2
53000,1095.3095,-235424.32,0,-226363.35,38641.665,1380536.3
53500,1098.5544,-235396.67,0,-226308.86,38918.719,1380762.4
54000,1098.4702,-235340.34,0,-226253.23,39073.106,1380988.5
54500,1102.0542,-235326.22,0,-226209.45,38957.122,1381214.6
55000,1112.498,-235393.57,0,-226190.41,38584.804,1381440.8
55500,1106.7236,-235355.32,0,-226199.92,38625.466,1381667.1
56000,1102.683,-235356,0,-226234.04,38570.792,1381893.6
56500,1100.3119,-235385.63,0,-226283.27,38499.299,1382120.3
57000,1100.5155,-235439.3,0,-226335.27,38039.288,1382347.2
57500,1094.7249,-235431.66,0,-226375.52,37902.454,1382574.3
58000,1093.551,-235440.34,0,-226393.92,37791.055,1382801.6
58500,1097.1929,-235462.98,0,-226386.43,37605.981,1383029.1
