LAMMPS (2 Aug 2023)
Lattice spacing in x,y,z = 5.5392 5.5392 5.5392
Created orthogonal box = (0 0 0) to (110.784 110.784 110.784)
  1 by 2 by 2 MPI processor grid
Created 64000 atoms
  using lattice units in orthogonal box = (0 0 0) to (110.784 110.784 110.784)
  create_atoms CPU = 0.003 seconds
32000 atoms in group Ba
32000 atoms in group O
WARNING: 23463 of 50000 force values in table Vash_11 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:466)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_11 to re-computed values (../pair_table.cpp:474)
WARNING: 23576 of 50000 force values in table Vash_12 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:466)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_12 to re-computed values (../pair_table.cpp:474)
WARNING: 23794 of 50000 force values in table Vash_22 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:466)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_22 to re-computed values (../pair_table.cpp:474)
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 8 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 11
  ghost atom cutoff = 11
  binsize = 5.5, bins = 21 21 21
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair table, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 16.41 | 16.41 | 16.41 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press          Volume    
     44000   1502.1585     -232585.84      0             -220159.2       56087.18       1376214.4    
     44500   1494.7133     -232605.25      0             -220240.21      55664.548      1376454      
     45000   1488.8758     -232618.29      0             -220301.53      55600.335      1376692.2    
     45500   1489.6921     -232651.05      0             -220327.54      55289.887      1376929.1    
     46000   1490.4022     -232642.46      0             -220313.08      55338.716      1377164.7    
     46500   1487.8792     -232568.2       0             -220259.69      55661.453      1377399.3    
     47000   1501.81       -232607.13      0             -220183.37      55574.61       1377632.8    
     47500   1497.4816     -232492.82      0             -220104.87      55827.721      1377865.4    
     48000   1509.5443     -232532.49      0             -220044.75      55488.919      1378097.2    
     48500   1510.2535     -232512.7       0             -220019.1       55533.719      1378328.3    
     49000   1508.2807     -232510.67      0             -220033.39      55720.675      1378558.7    
     49500   1503.1299     -232518.9       0             -220084.23      55269.637      1378788.6    
     50000   1504.237      -232601.42      0             -220157.59      54781.113      1379018      
     50500   1496.5506     -232614.17      0             -220233.92      54568.939      1379247      
     51000   1491.3477     -232629.94      0             -220292.74      54673.823      1379475.6    
     51500   1490.219      -232646.51      0             -220318.64      54323.03       1379703.9    
     52000   1489.4511     -232626.51      0             -220305         54346.424      1379931.9    
     52500   1490.5664     -232586.45      0             -220255.71      54365.361      1380159.8    
     53000   1497.0989     -232568.74      0             -220183.96      54352.931      1380387.5    
     53500   1503.0883     -232544.14      0             -220109.81      54491.369      1380615.3    
     54000   1510.8555     -232550.5       0             -220051.91      54149.991      1380843      
     54500   1509.6476     -232514.11      0             -220025.52      54517.895      1381070.8    
     55000   1505.547      -232492.32      0             -220037.65      54338.346      1381298.8    
     55500   1506.3469     -232545.54      0             -220084.26      54059.644      1381527      
     56000   1498.0227     -232544.54      0             -220152.12      53891.527      1381755.3    
     56500   1493.577      -232578.78      0             -220223.14      53746.773      1381983.9    
