LAMMPS (23 Jun 2022 - Update 4)
Lattice spacing in x,y,z = 5.5392 5.5392 5.5392
Created orthogonal box = (0 0 0) to (110.784 110.784 110.784)
  1 by 2 by 5 MPI processor grid
Created 64000 atoms
  using lattice units in orthogonal box = (0 0 0) to (110.784 110.784 110.784)
  create_atoms CPU = 0.002 seconds
32000 atoms in group Ba
32000 atoms in group O
WARNING: 23463 of 50000 force values in table Vash_11 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_11 to re-computed values (../pair_table.cpp:471)
WARNING: 23576 of 50000 force values in table Vash_12 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_12 to re-computed values (../pair_table.cpp:471)
WARNING: 23794 of 50000 force values in table Vash_22 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_22 to re-computed values (../pair_table.cpp:471)
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 8 steps, delay 0 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 11
  ghost atom cutoff = 11
  binsize = 5.5, bins = 21 21 21
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair table, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 8.384 | 9.056 | 9.533 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press          Volume    
     58500   696.03813     -238329.7       0             -232571.71      21148.822      1382858.3    
     59000   694.32638     -238312.03      0             -232568.2       21203.613      1383075.1    
     59500   698.39932     -238325.79      0             -232548.27      20990.465      1383291.8    
     60000   698.05289     -238291.8       0             -232517.15      21209.005      1383508.6    
     60500   699.86958     -238272.15      0             -232482.46      21104.002      1383725.5    
     61000   704.41079     -238280.32      0             -232453.07      21051.546      1383942.3    
     61500   704.78669     -238266.36      0             -232436         20945.035      1384159.2    
     62000   703.1332      -238251.84      0             -232435.15      21041.556      1384376.2    
     62500   701.87992     -238256.69      0             -232450.37      20874.433      1384593.2    
     63000   702.04298     -238284.74      0             -232477.07      20604.804      1384810.3    
     63500   697.69656     -238279.46      0             -232507.76      20590.593      1385027.3    
     64000   697.75335     -238306.34      0             -232534.16      20209.557      1385244.3    
     64500   695.76326     -238305.22      0             -232549.5       20163.658      1385461.1    
     65000   698.51202     -238327.57      0             -232549.12      20074.842      1385677.9    
     65500   699.50768     -238319.9       0             -232533.21      20032.17       1385894.5    
     66000   697.73064     -238277.26      0             -232505.27      20020.789      1386110.9    
     66500   702.3878      -238282.84      0             -232472.32      19911.548      1386327.2    
     67000   701.10342     -238242.77      0             -232442.88      20170.472      1386543.3    
     67500   703.98194     -238247.94      0             -232424.23      20045.82       1386759.2    
     68000   704.65506     -238249.79      0             -232420.52      19952.969      1386974.8    
     68500   702.38053     -238242.73      0             -232432.28      19888.839      1387190.3    
     69000   700.48061     -238250.7       0             -232455.96      19719.567      1387405.4    
     69500   700.29202     -238278.15      0             -232484.97      19603.507      1387620.3    
     70000   699.05528     -238294.27      0             -232511.32      19250.552      1387834.8    
     70500   694.33239     -238272.24      0             -232528.36      19247.138      1388048.8    
     71000   694.36408     -238275.62      0             -232531.48      19249.162      1388262.5    
     71500   697.99772     -238292.73      0             -232518.53      18979.934      1388475.6    
     72000   697.75119     -238265.24      0             -232493.08      19077.931      1388688.2    
     72500   701.74589     -238266.49      0             -232461.29      19108.486      1388900.3    
     73000   704.53696     -238259.69      0             -232431.39      18921.375      1389111.9    
     73500   705.12344     -238243.46      0             -232410.32      18967.416      1389322.9    
     74000   703.6238      -238223.68      0             -232402.94      18936.834      1389533.4    
     74500   701.60007     -238215.05      0             -232411.05      18853.307      1389743.3    
     75000   700.15871     -238224.08      0             -232432.01      18804          1389952.5    
     75500   701.66599     -238264.2       0             -232459.66      18469.23       1390161.1    
     76000   698.43943     -238264.12      0             -232486.26      18270.781      1390369      
     76500   696.19776     -238264.37      0             -232505.06      18197.004      1390576.2    
     77000   696.85186     -238275.47      0             -232510.75      18068.275      1390782.6    
     77500   697.78438     -238273.36      0             -232500.93      18103.253      1390988.2    
     78000   697.02555     -238244.18      0             -232478.02      18119.976      1391193      
     78500   698.76344     -238228.28      0             -232447.75      18158.318      1391396.9    
     79000   701.39072     -238220         0             -232417.73      18011.346      1391600.1    
     79500   704.64725     -238224.54      0             -232395.33      17991.899      1391802.4    
     80000   704.29848     -238211.68      0             -232385.36      17969.859      1392003.9    
     80500   703.33319     -238208.33      0             -232389.99      17981.415      1392204.6    
     81000   702.96722     -238222.93      0             -232407.62      17683.444      1392404.4    
     81500   702.00758     -238240.85      0             -232433.47      17564.004      1392603.4    
     82000   698.35018     -238236.99      0             -232459.88      17533.601      1392801.4    
     82500   696.67689     -238243.13      0             -232479.86      17322.815      1392998.6    
     83000   694.92285     -238236.61      0             -232487.85      17257.695      1393194.7    
     83500   697.68929     -238253.43      0             -232481.78      17141.339      1393389.9    
     84000   699.0865      -238245.86      0             -232462.65      17053.306      1393584.2    
     84500   699.57598     -238222.19      0             -232434.93      17060.832      1393777.4    
     85000   703.30651     -238223.88      0             -232405.76      17028.527      1393969.8    
     85500   703.81476     -238204.63      0             -232382.31      16984.687      1394161.1    
     86000   699.28215     -238154.91      0             -232370.09      17256.007      1394351.6    
     86500   704.01186     -238195.44      0             -232371.49      17038.224      1394541.1    
     87000   703.47933     -238204.98      0             -232385.43      16849.788      1394729.8    
     87500   700.60067     -238204.02      0             -232408.29      16813.611      1394917.5    
     88000   698.9696      -238215.7       0             -232433.46      16721.791      1395104.2    
     88500   697.89858     -238227.45      0             -232454.07      16483.989      1395290      
     89000   696.63349     -238227.17      0             -232464.25      16454.265      1395474.9    
     89500   697.88417     -238234.57      0             -232461.31      16317.357      1395658.7    
     90000   698.6534      -238224.91      0             -232445.28      16253.005      1395841.7    
     90500   701.13542     -238219.76      0             -232419.6       16240.685      1396023.6    
     91000   700.37446     -238185.31      0             -232391.44      16202.8        1396204.7    
     91500   705.7043      -238205.29      0             -232367.33      16207.105      1396384.8    
     92000   700.50341     -238148.09      0             -232353.16      16354.513      1396564.1    
     92500   703.75918     -238173.48      0             -232351.62      16139.688      1396742.5    
     93000   700.78254     -238160.65      0             -232363.41      16052.739      1396920      
     93500   698.39294     -238162.16      0             -232384.69      15956.407      1397096.6    
     94000   698.16662     -238184.83      0             -232409.24      15755.974      1397272.4    
     94500   699.94646     -238220.66      0             -232430.34      15596.76       1397447.3    
     95000   692.43114     -238170.68      0             -232442.53      15717.083      1397621.3    
     95500   695.89281     -238198.65      0             -232441.86      15474.876      1397794.4    
     96000   697.92355     -238201.97      0             -232428.38      15552.973      1397966.6    
     96500   696.40277     -238166.14      0             -232405.13      15608.8        1398138      
     97000   702.26853     -238187.69      0             -232378.16      15432.512      1398308.5    
     97500   699.94891     -238144.01      0             -232353.66      15518.624      1398478.2    
     98000   702.32574     -238147.46      0             -232337.46      15436.394      1398647.2    
     98500   703.88437     -238156.02      0             -232333.12      15502.259      1398815.3    
     99000   703.0772      -238157.69      0             -232341.47      15329.154      1398982.8    
     99500   699.40019     -238145.18      0             -232359.38      15280.108      1399149.5    
    100000   699.23669     -238166.57      0             -232382.13      15170.358      1399315.4    
    100500   696.41995     -238164.52      0             -232403.37      15021.846      1399480.6    
    101000   698.75798     -238197.54      0             -232417.06      14941.012      1399645.1    
    101500   696.73543     -238183.43      0             -232419.67      14788.969      1399808.8    
    102000   698.9296      -238191.46      0             -232409.55      14711.019      1399971.7    
    102500   698.86549     -238170.59      0             -232389.21      14751.666      1400133.9    
    103000   697.81875     -238135.95      0             -232363.23      14866.447      1400295.4    
    103500   702.16804     -238147.33      0             -232338.63      14779.422      1400456.3    
    104000   703.94965     -238144.64      0             -232321.2       14789.06       1400616.4    
    104500   702.5316      -238126.51      0             -232314.81      14761.007      1400775.9    
    105000   703.26562     -238138.5       0             -232320.72      14593.218      1400934.8    
    105500   701.8236      -238143.09      0             -232337.24      14595.939      1401093.1    
    106000   698.70542     -238139.5       0             -232359.44      14412.139      1401250.7    
    106500   699.05679     -238163.98      0             -232381.02      14284.333      1401407.7    
    107000   696.47069     -238157.47      0             -232395.91      14105.323      1401564.1    
    107500   697.33927     -238168.62      0             -232399.87      14105.538      1401719.9    
    108000   696.4883      -238152.68      0             -232390.97      14038.514      1401875      
    108500   697.90716     -238145.48      0             -232372.03      14089.806      1402029.5    
    109000   704.01693     -238170.91      0             -232346.92      13967.818      1402183.4    
    109500   700.57342     -238117.63      0             -232322.13      14131.807      1402336.7    
    110000   700.14331     -238095.61      0             -232303.66      14357.749      1402489.5    
    110500   701.18541     -238096.43      0             -232295.86      14217.33       1402641.8    
    111000   703.19984     -238117.31      0             -232300.07      13919.882      1402793.6    
    111500   699.45206     -238101.31      0             -232315.08      14106.864      1402944.8    
    112000   701.99443     -238143.18      0             -232335.92      13823.953      1403095.6    
    112500   697.83489     -238129.77      0             -232356.92      13695.634      1403245.8    
    113000   700.47612     -238166.96      0             -232372.26      13378.62       1403395.5    
    113500   695.00671     -238127.1       0             -232377.64      13634.393      1403544.7    
    114000   697.81212     -238143.63      0             -232370.96      13481.728      1403693.3    
