LAMMPS (2 Aug 2023)
Lattice spacing in x,y,z = 5.5392 5.5392 5.5392
Created orthogonal box = (0 0 0) to (110.784 110.784 110.784)
  1 by 2 by 2 MPI processor grid
Created 64000 atoms
  using lattice units in orthogonal box = (0 0 0) to (110.784 110.784 110.784)
  create_atoms CPU = 0.003 seconds
32000 atoms in group Ba
32000 atoms in group O
WARNING: 23463 of 50000 force values in table Vash_11 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:466)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_11 to re-computed values (../pair_table.cpp:474)
WARNING: 23576 of 50000 force values in table Vash_12 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:466)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_12 to re-computed values (../pair_table.cpp:474)
WARNING: 23794 of 50000 force values in table Vash_22 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:466)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_22 to re-computed values (../pair_table.cpp:474)
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 8 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 11
  ghost atom cutoff = 11
  binsize = 5.5, bins = 21 21 21
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair table, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 16.41 | 16.41 | 16.41 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press          Volume    
     13000   2130.4664     -228204.51      0             -210580.19      84886.856      1361219.1    
     13500   2105.7815     -228305.33      0             -210885.21      84441.131      1361355.9    
     14000   2081.1576     -228401.28      0             -211184.86      84141.794      1361498.7    
     14500   2079.4909     -228613.99      0             -211411.36      82848.944      1361647.5    
     15000   2067.6855     -228628.74      0             -211523.77      82719.384      1361802.2    
     15500   2071.552      -228638.5       0             -211501.55      82726.769      1361962.8    
     16000   2072.5099     -228496.62      0             -211351.74      82980.153      1362129.1    
     16500   2087.8039     -228392.53      0             -211121.14      83728.743      1362301.1    
     17000   2109.033      -228325.45      0             -210878.43      83976.429      1362478.8    
     17500   2121.1487     -228232.61      0             -210685.37      84349.201      1362662.2    
     18000   2127.8918     -228188.4       0             -210585.38      84414.86       1362851.1    
     18500   2125.4767     -228183.34      0             -210600.29      84403.393      1363045.5    
     19000   2117.1332     -228240.39      0             -210726.36      84034.798      1363245.3    
     19500   2108.4211     -228366.55      0             -210924.59      83464.044      1363450.3    
     20000   2095.6283     -228473.42      0             -211137.29      82792.894      1363660.3    
     20500   2085.4762     -228560.81      0             -211308.67      82390.75       1363875.2    
     21000   2077.4296     -228583.74      0             -211398.17      82079.399      1364094.9    
     21500   2081.4343     -228606.31      0             -211387.6       82034.184      1364319      
     22000   2080.1866     -228490.39      0             -211282         82184.32       1364547.5    
     22500   2097.8022     -228465.52      0             -211111.41      82190.86       1364780.3    
     23000   2111.4705     -228393.77      0             -210926.59      82541.794      1365017      
     23500   2119.7041     -228310.25      0             -210774.95      82679.561      1365257.7    
     24000   2120.3597     -228235.02      0             -210694.3       83101.157      1365502.1    
     24500   2126.5566     -228293.98      0             -210701.99      82888.814      1365749.9    
     25000   2124.2747     -228370.92      0             -210797.81      82555.912      1366001.1    
     25500   2103.6065     -228354.83      0             -210952.7       82177.296      1366255.4    
     26000   2095.4712     -228457.73      0             -211122.9       81656.813      1366512.4    
     26500   2089.6882     -228553.49      0             -211266.5       81324.025      1366772.1    
     27000   2078.2594     -228538.08      0             -211345.63      80813.793      1367034      
     27500   2087.2244     -228609.19      0             -211342.59      80626.648      1367297.9    
     28000   2086.4832     -228519.34      0             -211258.87      80966.116      1367563.6    
     28500   2087.9809     -228392.09      0             -211119.23      81268.315      1367831      
     29000   2106.4385     -228387.88      0             -210962.33      81441.227      1368099.7    
     29500   2108.6511     -228274.91      0             -210831.05      81736.254      1368369.5    
     30000   2121.8481     -228311.62      0             -210758.59      81509.449      1368640.3    
     30500   2113.4332     -228246.59      0             -210763.17      81615.139      1368911.9    
     31000   2120.8496     -228386.79      0             -210842.02      80847.657      1369183.9    
     31500   2109.6506     -228425.88      0             -210973.75      80715.398      1369456.2    
     32000   2090.076      -228410.93      0             -211120.73      80540.245      1369728.6    
     32500   2081.5896     -228464.47      0             -211244.48      79995.133      1370000.8    
     33000   2078.9947     -228514.15      0             -211315.63      79799.703      1370272.6    
     33500   2086.8901     -228580.43      0             -211316.59      79239.553      1370543.8    
     34000   2081.4658     -228466.97      0             -211248.01      80015.764      1370814.3    
     34500   2096.8856     -228475.25      0             -211128.73      79602.788      1371083.9    
     35000   2105.9936     -228414.38      0             -210992.51      79869.637      1371352.4    
     35500   2113.4831     -228360.25      0             -210876.42      79875.761      1371619.9    
     36000   2109.1605     -228257.02      0             -210808.95      80142.017      1371886.1    
     36500   2117.159      -228320.83      0             -210806.59      80253.288      1372151      
     37000   2114.5043     -228363.5       0             -210871.22      79939.66       1372414.5    
     37500   2102.5023     -228377.63      0             -210984.64      79499.957      1372676.4    
     38000   2089.8845     -228403.58      0             -211114.96      79427.155      1372936.8    
     38500   2088.3301     -228502.88      0             -211227.13      78527.25       1373195.6    
     39000   2085.2694     -228544.28      0             -211293.85      78175.242      1373452.6    
     39500   2075.7135     -228470.52      0             -211299.13      78671.991      1373707.9    
     40000   2084.2939     -228483.8       0             -211241.43      78222.693      1373961.4    
     40500   2086.351      -228397.14      0             -211137.76      78630.383      1374213.2    
     41000   2099.936      -228386.51      0             -211014.75      78497.689      1374463.2    
     41500   2110.4752     -228367.1       0             -210908.16      78683.177      1374711.6    
     42000   2116.3491     -228352.99      0             -210845.45      78837.064      1374958.3    
     42500   2122.4072     -228400.65      0             -210842.99      78304.029      1375203.4    
     43000   2110.7685     -228363.48      0             -210902.1       78426.723      1375447      
     43500   2104.8624     -228418.69      0             -211006.17      77953.258      1375689.1    
     44000   2089.9129     -228413.31      0             -211124.46      77696.508      1375929.7    
     44500   2088.7531     -228504.77      0             -211225.52      77217.977      1376168.9    
     45000   2093.2067     -228599.36      0             -211283.27      77078.503      1376406.7    
     45500   2078.5875     -228478.37      0             -211283.22      77239.155      1376643.3    
     46000   2092.2369     -228533.98      0             -211225.91      77013.656      1376878.5    
     46500   2097.4581     -228478.4       0             -211127.14      76961.221      1377112.7    
     47000   2105.4065     -228431.5       0             -211014.49      77525.341      1377345.8    
     47500   2103.8791     -228323.69      0             -210919.31      77709.212      1377578      
     48000   2114.328      -228356.74      0             -210865.92      77625.562      1377809.3    
     48500   2112.5414     -228345.02      0             -210868.98      77271.404      1378039.9    
     49000   2117.2015     -228441.61      0             -210927.02      77090.784      1378269.8    
     49500   2104.4434     -228434.69      0             -211025.64      76960.736      1378499.2    
     50000   2100.6708     -228513.86      0             -211136.02      76450.569      1378727.9    
     50500   2088.236      -228503.89      0             -211228.92      76029.198      1378956.3    
     51000   2084.4007     -228523.41      0             -211280.16      75741.705      1379184.2    
     51500   2084.5755     -228522.28      0             -211277.58      76197.96       1379411.7    
     52000   2090.2277     -228512.64      0             -211221.19      75913.099      1379638.9    
     52500   2093.8981     -228446.64      0             -211124.82      76105.703      1379866      
     53000   2102.9313     -228414.89      0             -211018.35      76414.101      1380092.9    
     53500   2111.2424     -228395.92      0             -210930.62      76104.578      1380319.8    
     54000   2111.3062     -228348.82      0             -210883         76570.876      1380546.7    
     54500   2106.0147     -228309.21      0             -210887.16      76645.052      1380773.7    
     55000   2112.4773     -228417.01      0             -210941.5       75824.314      1381000.8    
     55500   2117.2672     -228548.47      0             -211033.33      75514.543      1381228.1    
     56000   2094.3401     -228461.93      0             -211136.46      75232.475      1381455.6    
     56500   2099.0137     -228587.92      0             -211223.78      74928.595      1381683.3    
     57000   2088.3208     -228548.35      0             -211272.67      74854.059      1381911.2    
     57500   2085.8305     -228526         0             -211270.93      74908.514      1382139.3    
     58000   2093.8467     -228539.02      0             -211217.63      74704.285      1382367.8    
     58500   2099.6785     -228497.59      0             -211127.96      74899.741      1382596.5    
     59000   2101.3541     -228411.33      0             -211027.84      75189.846      1382825.6    
     59500   2113.3383     -228427.08      0             -210944.44      74965.074      1383055      
     60000   2124.8571     -228476.62      0             -210898.7       74774.856      1383284.8    
     60500   2111.1814     -228367.5       0             -210902.71      74999.746      1383515.1    
     61000   2099.3071     -228320.82      0             -210954.26      74965.761      1383745.7    
     61500   2098.4368     -228400.74      0             -211041.38      74689.895      1383976.8    
     62000   2102.6947     -228534.73      0             -211140.15      74123.415      1384208.2    
     62500   2098.295      -228582.7       0             -211224.51      73759.188      1384440      
     63000   2088.9188     -228552.87      0             -211272.24      73937.93       1384672.1    
     63500   2094.8591     -228601.9       0             -211272.14      73588.725      1384904.5    
     64000   2090.3889     -228515.16      0             -211222.38      73707.474      1385137.2    
     64500   2092.931      -228450.5       0             -211136.69      73844.561      1385370.3    
     65000   2105.1116     -228452.37      0             -211037.79      74040.74       1385603.6    
     65500   2115.0632     -228450.39      0             -210953.48      73811.029      1385837.2    
     66000   2103.5311     -228306.5       0             -210905         74523.833      1386071      
     66500   2109.3319     -228355.29      0             -210905.8       74155.847      1386305.2    
     67000   2115.5036     -228455.28      0             -210954.73      73636.737      1386539.5    
     67500   2094.9096     -228368.52      0             -211038.34      73680.534      1386774.1    
     68000   2093.4169     -228452.49      0             -211134.66      73362.861      1387008.8    
     68500   2099.5733     -228584.94      0             -211216.18      72689.683      1387243.6    
     69000   2091.9738     -228569.71      0             -211263.81      72466.648      1387478.4    
     69500   2081.6495     -228484.59      0             -211264.1       72892.895      1387713.2    
     70000   2094.7446     -228545.13      0             -211216.32      72541.519      1387948      
     70500   2097.149      -228483.83      0             -211135.12      72837.096      1388182.8    
     71000   2096.6426     -228387.45      0             -211042.93      73094.758      1388417.5    
     71500   2104.4685     -228373.18      0             -210963.92      73123.494      1388652.1    
     72000   2117.4897     -228435.04      0             -210918.07      72845.986      1388886.6    
     72500   2106.9906     -228349.48      0             -210919.36      73262.757      1389121      
     73000   2107.7979     -228403.45      0             -210966.65      72568.93       1389355.1    
     73500   2106.1374     -228469.01      0             -211045.94      72289.016      1389589.1    
     74000   2093.9631     -228456.91      0             -211134.56      72567.563      1389822.8    
     74500   2097.0637     -228557.38      0             -211209.38      71800.224      1390056.2    
     75000   2082.2966     -228476.05      0             -211250.21      71914.021      1390289.2    
     75500   2085.9237     -228502.06      0             -211246.21      71655.246      1390521.8    
     76000   2088.0247     -228472.93      0             -211199.71      71697.717      1390754      
     76500   2103.1707     -228521.56      0             -211123.04      71528.552      1390985.8    
     77000   2102.9991     -228434.94      0             -211037.84      71855.196      1391217      
     77500   2110.1484     -228423.52      0             -210967.28      71821.197      1391447.8    
     78000   2101.1955     -228310.02      0             -210927.84      72191.689      1391678.1    
     78500   2113.8898     -228417.21      0             -210930.01      71716.765      1391907.9    
     79000   2108.5427     -228418.36      0             -210975.4       71304.736      1392137.2    
     79500   2106.1776     -228473.83      0             -211050.43      71264.827      1392365.8    
     80000   2088.6909     -228412.06      0             -211133.32      71234.625      1392593.9    
     80500   2095.2182     -228534.44      0             -211201.71      70734.205      1392821.4    
     81000   2094.841      -228568.49      0             -211238.88      70692.707      1393048.1    
     81500   2098.4102     -228592.15      0             -211233.01      70286.401      1393274.2    
     82000   2103.2177     -228586.51      0             -211187.6       70049.082      1393499.6    
     82500   2095.6401     -228450.52      0             -211114.29      70840.362      1393724.2    
     83000   2103.204      -228432.86      0             -211034.06      70806.754      1393948.1    
     83500   2112.4071     -228442.41      0             -210967.48      71041.484      1394171.4    
     84000   2103.1743     -228330.44      0             -210931.89      71008.489      1394393.9    
     84500   2113.0944     -228416.91      0             -210936.3       70685.712      1394615.7    
     85000   2099.3851     -228346.43      0             -210979.23      70854.05       1394836.8    
     85500   2095.8785     -228386.95      0             -211048.75      70511.796      1395057.2    
     86000   2082.0918     -228350.76      0             -211126.62      70419.875      1395276.8    
     86500   2099.0586     -228557.03      0             -211192.52      69470.094      1395495.7    
     87000   2087.7527     -228499.59      0             -211228.61      69663.725      1395713.7    
     87500   2090.8893     -228521.25      0             -211224.33      69437.821      1395931      
     88000   2101.4613     -228565.7       0             -211181.32      69552.876      1396147.5    
     88500   2098.6747     -228472.17      0             -211110.84      69689.325      1396363.2    
     89000   2095.6685     -228367.91      0             -211031.45      70009.267      1396578.2    
     89500   2111.5143     -228431.42      0             -210963.88      69658.527      1396792.4    
     90000   2109.7369     -228380.06      0             -210927.22      69715.26       1397005.9    
     90500   2102.9723     -228328.78      0             -210931.9       70008.658      1397218.7    
     91000   2109.6985     -228428.76      0             -210976.24      69591.785      1397430.8    
     91500   2105.2204     -228463.3       0             -211047.82      69125.108      1397642.1    
     92000   2093.1729     -228443         0             -211127.18      69262.406      1397852.7    
     92500   2095.7749     -228529.66      0             -211192.32      68817.929      1398062.6    
     93000   2093.6773     -228546.07      0             -211226.08      68574.165      1398271.8    
     93500   2090.6107     -228514.21      0             -211219.6       68726.138      1398480.2    
     94000   2084.0848     -228415.63      0             -211175         68717.364      1398688      
     94500   2111.326      -228570.21      0             -211104.23      68497.304      1398895      
     95000   2099.9519     -228397.93      0             -211026.03      69271.64       1399101.4    
     95500   2104.5268     -228370.98      0             -210961.24      68882.175      1399307.1    
     96000   2102.438      -228319.36      0             -210926.9       68967.818      1399512.2    
     96500   2106.1961     -228355.69      0             -210932.14      68796.277      1399716.7    
     97000   2109.827      -228430.91      0             -210977.32      68634.107      1399920.6    
     97500   2094.7499     -228377.85      0             -211048.99      68901.672      1400123.9    
     98000   2096.3573     -228467.7       0             -211125.54      67841.121      1400326.7    
     98500   2097.3913     -228538.11      0             -211187.4       67617.826      1400528.8    
     99000   2092.7488     -228531.12      0             -211218.81      67773.035      1400730.3    
     99500   2097.6404     -228565.3       0             -211212.53      67597.738      1400931.2    
    100000   2096.4235     -228511.37      0             -211168.66      67607.437      1401131.6    
    100500   2101.9928     -228489.35      0             -211100.57      67676.758      1401331.4    
    101000   2103.7323     -228430.36      0             -211027.19      68063.261      1401530.7    
    101500   2113.8326     -228452.05      0             -210965.33      67899.875      1401729.5    
    102000   2111.227      -228396.46      0             -210931.29      67877.371      1401927.8    
    102500   2108.8468     -228380.7       0             -210935.22      67870.006      1402125.7    
    103000   2101.8075     -228360.59      0             -210973.35      67881.146      1402323.1    
    103500   2096.0332     -228376.68      0             -211037.2       67850.869      1402520      
    104000   2095.9095     -228446.99      0             -211108.54      67223.492      1402716.5    
    104500   2096.6049     -228512.68      0             -211168.48      66710.814      1402912.5    
    105000   2096.2513     -228542.44      0             -211201.16      67030.24       1403108.1    
    105500   2089.4235     -228481.89      0             -211197.09      67055.652      1403303.3    
    106000   2092.9955     -228472.04      0             -211157.69      66828.752      1403498      
    106500   2101.5592     -228478.07      0             -211092.88      66814.902      1403692.3    
    107000   2100.0629     -228393.37      0             -211020.56      67282.17       1403886.2    
    107500   2104.1149     -228365.78      0             -210959.45      67057.947      1404079.7    
    108000   2114.8323     -228420.63      0             -210925.64      67020.209      1404272.9    
    108500   2105.7845     -228348.55      0             -210928.41      66969.543      1404465.8    
    109000   2111.4055     -228433.07      0             -210966.42      66657.744      1404658.3    
    109500   2102.091      -228419.51      0             -211029.92      66635.779      1404850.5    
    110000   2094.3414     -228426.13      0             -211100.65      66429.972      1405042.4    
    110500   2090.5258     -228452.52      0             -211158.6       66242.978      1405233.9    
    111000   2089.4945     -228473.71      0             -211188.32      66199.102      1405425.1    
    111500   2095.3842     -228517.01      0             -211182.9       65907.834      1405616      
    112000   2097.195      -228491.48      0             -211142.39      66116.059      1405806.5    
    112500   2103.1827     -228477.36      0             -211078.74      66157.062      1405996.7    
    113000   2095.1405     -228341.17      0             -211009.08      66629.815      1406186.6    
    113500   2107.2019     -228384.03      0             -210952.16      66254.255      1406376.3    
    114000   2103.8218     -228326.33      0             -210922.42      66656.608      1406565.7    
    114500   2106.3003     -228352.35      0             -210927.93      66201.896      1406754.9    
    115000   2102.929      -228363.32      0             -210966.8       66336.172      1406943.8    
    115500   2094.4513     -228354.86      0             -211028.47      66011.638      1407132.4    
    116000   2092.1685     -228402.36      0             -211094.85      65727.966      1407320.9    
    116500   2101.5371     -228534.32      0             -211149.32      65205.323      1407509      
    117000   2090.8724     -228474.89      0             -211178.11      65400.931      1407696.9    
    117500   2088.1585     -228446.06      0             -211171.72      65329.89       1407884.6    
    118000   2087.641      -228401.86      0             -211131.8       65576.973      1408072      
    118500   2095.5522     -228404.84      0             -211069.34      65370.103      1408259.1    
    119000   2103.3353     -228402.14      0             -211002.25      65492.3        1408446      
    119500   2101.686      -228334.16      0             -210947.92      65653.369      1408632.7    
    120000   2106.1912     -228341.85      0             -210918.34      65678.199      1408819.2    
    120500   2110.6912     -228384.87      0             -210924.13      65213.938      1409005.6    
    121000   2103.239      -228362.61      0             -210963.52      65294.941      1409191.7    
    121500   2096.9216     -228371.23      0             -211024.4       64924.954      1409377.6    
    122000   2104.8831     -228503.8       0             -211091.11      64783.816      1409563.3    
    122500   2101.3046     -228527.31      0             -211144.23      64473.494      1409748.8    
    123000   2086.1266     -228426.26      0             -211168.73      64452.279      1409934.1    
    123500   2091.4552     -228459.44      0             -211157.84      64598.109      1410119.2    
    124000   2090.7484     -228410.53      0             -211114.77      64812.31       1410304.1    
    124500   2090.956      -228349.33      0             -211051.85      65025.027      1410488.7    
    125000   2101.1739     -228368.75      0             -210986.74      64840.82       1410673.2    
    125500   2104.8182     -228349.48      0             -210937.33      64711.224      1410857.5    
    126000   2108.2436     -228356.07      0             -210915.58      64884.459      1411041.7    
    126500   2108.5093     -228368.81      0             -210926.13      64542.283      1411225.6    
    127000   2103.5247     -228368.44      0             -210966.99      64461.886      1411409.5    
    127500   2102.1786     -228416.94      0             -211026.63      64142.417      1411593.1    
    128000   2105.6794     -228507.35      0             -211088.08      63888.284      1411776.6    
    128500   2094.0052     -228457.15      0             -211134.45      63957.217      1411959.9    
    129000   2098.5444     -228512.87      0             -211152.62      63699.072      1412143      
    129500   2101.9006     -228527.35      0             -211139.33      63398.458      1412325.9    
    130000   2097.3489     -228446.97      0             -211096.61      63645.866      1412508.6    
    130500   2094.473      -228363.79      0             -211037.22      64029.823      1412691.2    
    131000   2098.2843     -228335.26      0             -210977.16      64250.985      1412873.5    
    131500   2103.2198     -228330.67      0             -210931.74      64151.331      1413055.8    
    132000   2109.8989     -228367.14      0             -210912.96      63992.49       1413237.9    
    132500   2099.4706     -228293.1       0             -210925.19      64190.705      1413419.8    
    133000   2093.6504     -228284.68      0             -210964.92      63738.525      1413601.6    
    133500   2100.5478     -228398.5       0             -211021.68      63640.899      1413783.2    
    134000   2104.4714     -228489.63      0             -211080.35      63246.985      1413964.7    
    134500   2086.9109     -228388.64      0             -211124.63      63014.046      1414146      
    135000   2089.5104     -228426.56      0             -211141.05      63040.393      1414327.1    
    135500   2096.9513     -228472.56      0             -211125.49      63123.586      1414508.1    
    136000   2093.4674     -228400.61      0             -211082.35      62963.703      1414688.9    
    136500   2096.777      -228368.13      0             -211022.5       63280.283      1414869.5    
    137000   2105.2157     -228376.96      0             -210961.52      63050.538      1415049.9    
    137500   2108.9689     -228363.86      0             -210917.37      63352.699      1415230.2    
    138000   2106.9729     -228328.9       0             -210898.92      63505.709      1415410.4    
    138500   2112.7747     -228389.64      0             -210911.67      63096.209      1415590.4    
    139000   2107.7122     -228389.89      0             -210953.8       63059.755      1415770.3    
    139500   2101.8498     -228399.34      0             -211011.75      62623.523      1415950.1    
    140000   2095.1922     -228402.04      0             -211069.53      62605.422      1416129.6    
    140500   2096.6052     -228455.13      0             -211110.92      62520.32       1416309.1    
    141000   2102.4925     -228519.18      0             -211126.27      62045.754      1416488.3    
    141500   2091.6954     -228413.37      0             -211109.78      62173.73       1416667.4    
    142000   2093.0955     -228383.38      0             -211068.21      62494          1416846.3    
    142500   2101.1577     -228393.23      0             -211011.36      62431.604      1417025      
    143000   2101.6625     -228341.03      0             -210954.98      62540.334      1417203.6    
    143500   2110.4895     -228372.75      0             -210913.69      62227.685      1417382.1    
    144000   2106.5586     -228324.69      0             -210898.14      62213.769      1417560.4    
    144500   2102.3839     -228303.74      0             -210911.73      62461.351      1417738.6    
    145000   2102.5484     -228344.26      0             -210950.88      62302.141      1417916.7    
    145500   2100.2098     -228377.76      0             -211003.73      61975.34       1418094.6    
    146000   2093.9119     -228378.41      0             -211056.48      61879.617      1418272.3    
    146500   2090.7121     -228389.63      0             -211094.17      62223.375      1418450      
    147000   2086.8238     -228371.3       0             -211108.01      61961.036      1418627.4    
    147500   2095.0937     -228424.41      0             -211092.71      61726.103      1418804.7    
    148000   2096.7852     -228398.46      0             -211052.76      61772.974      1418981.8    
    148500   2100.8527     -228378.37      0             -210999.02      61501.858      1419158.8    
    149000   2098.5932     -228307.23      0             -210946.57      61724.128      1419335.6    
    149500   2114.0842     -228397.26      0             -210908.46      61428.046      1419512.4    
    150000   2105.7485     -228315.17      0             -210895.32      61719.995      1419688.9    
    150500   2096.7318     -228254.96      0             -210909.71      62096.935      1419865.4    
    151000   2102.1967     -228338.93      0             -210948.47      61725.801      1420041.7    
    151500   2098.8223     -228362.38      0             -210999.83      61067.66       1420217.9    
    152000   2089.195      -228331.63      0             -211048.73      61530.815      1420393.9    
    152500   2085.9471     -228336.45      0             -211080.41      61511.549      1420569.8    
    153000   2090.868      -228384.22      0             -211087.48      61260.506      1420745.6    
    153500   2091.5044     -228370.13      0             -211068.12      61040.629      1420921.1    
    154000   2103.6237     -228427.84      0             -211025.57      60632.313      1421096.6    
    154500   2100.5886     -228351.95      0             -210974.79      61089.137      1421271.9    
    155000   2104.254      -228336.05      0             -210928.56      61196.338      1421447      
    155500   2113.2554     -228378.78      0             -210896.84      60984.598      1421622      
    156000   2103.7857     -228291.96      0             -210888.35      61282.293      1421796.9    
    156500   2115.0985     -228403.24      0             -210906.05      60837.869      1421971.7    
    157000   2095.6081     -228280.26      0             -210944.3       60972.309      1422146.4    
    157500   2098.3351     -228351.4       0             -210992.88      60674.079      1422320.9    
    158000   2096.0431     -228378.65      0             -211039.09      60687.411      1422495.3    
    158500   2096.9655     -228416.89      0             -211069.71      60193.706      1422669.5    
    159000   2095.2793     -228409.09      0             -211075.85      60332.87       1422843.6    
    159500   2094.6922     -228385.04      0             -211056.66      60222.569      1423017.6    
    160000   2097.9235     -228371.04      0             -211015.92      60197.513      1423191.4    
    160500   2104.2662     -228372.31      0             -210964.73      60408.907      1423365      
    161000   2097.1698     -228265.35      0             -210916.47      60337.145      1423538.6    
    161500   2104.7091     -228292.58      0             -210881.33      60321.536      1423712      
    162000   2106.7259     -228298.21      0             -210870.28      60434.804      1423885.3    
    162500   2099.524      -228254.08      0             -210885.72      60611.027      1424058.5    
    163000   2099.7346     -228294.39      0             -210924.3       60062.625      1424231.5    
    163500   2096.5884     -228318.48      0             -210974.41      60203.257      1424404.5    
    164000   2091.1274     -228322.81      0             -211023.92      59889.854      1424577.3    
    164500   2091.4545     -228360.04      0             -211058.44      59622.801      1424750      
    165000   2095.2327     -228398.96      0             -211066.1       59407.618      1424922.5    
    165500   2098.2842     -228405.75      0             -211047.65      59839.346      1425094.9    
    166000   2081.5289     -228224.53      0             -211005.04      60017.2        1425267.2    
    166500   2108.5097     -228393.76      0             -210951.07      59611.235      1425439.3    
    167000   2111.6676     -228366.96      0             -210898.15      59581.256      1425611.3    
    167500   2099.5553     -228231.57      0             -210862.96      60199.826      1425783.2    
    168000   2106.6237     -228281.43      0             -210854.34      59996.325      1425955      
    168500   2104.8337     -228286.54      0             -210874.26      59750.862      1426126.6    
    169000   2099.2355     -228281.92      0             -210915.95      59649.727      1426298.2    
    169500   2104.4997     -228378.1       0             -210968.59      59150.383      1426469.7    
